indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-327,FRANCE,2023-01-01,NAT,26.0,,,
IND-327,FRANCE,2023-03-01,NAT,,27.0,,
IND-327,FRANCE,2023-06-01,NAT,,31.96,,
IND-327,FRANCE,2023-09-01,NAT,,36.84,,
IND-327,FRANCE,2023-12-01,NAT,,38.67,,
IND-327,FRANCE,2024-03-01,NAT,,40.24,,
IND-327,FRANCE,2024-06-01,NAT,,41.19,,63.3
IND-327,FRANCE,2026-12-01,NAT,,,50.0,
IND-327,R01,2023-01-01,REG,26.48,,,
IND-327,R01,2023-03-01,REG,,27.49,,
IND-327,R01,2023-06-01,REG,,32.54,,
IND-327,R01,2023-09-01,REG,,33.8,,
IND-327,R01,2023-12-01,REG,,36.71,,
IND-327,R01,2024-03-01,REG,,37.77,,
IND-327,R01,2024-06-01,REG,,38.84,,
IND-327,R02,2023-01-01,REG,24.83,,,
IND-327,R02,2023-03-01,REG,,25.78,,
IND-327,R02,2023-06-01,REG,,30.52,,
IND-327,R02,2023-09-01,REG,,33.1,,
IND-327,R02,2023-12-01,REG,,32.98,,
IND-327,R02,2024-03-01,REG,,33.69,,
IND-327,R02,2024-06-01,REG,,34.09,,
IND-327,R03,2023-01-01,REG,12.46,,,
IND-327,R03,2023-03-01,REG,,12.94,,
IND-327,R03,2023-06-01,REG,,15.32,,
IND-327,R03,2023-09-01,REG,,17.94,,
IND-327,R03,2023-12-01,REG,,19.49,,
IND-327,R03,2024-03-01,REG,,21.16,,
IND-327,R03,2024-06-01,REG,,21.38,,
IND-327,R04,2023-01-01,REG,28.16,,,
IND-327,R04,2023-03-01,REG,,29.24,,
IND-327,R04,2023-06-01,REG,,34.61,,
IND-327,R04,2023-09-01,REG,,36.38,,
IND-327,R04,2023-12-01,REG,,35.64,,
IND-327,R04,2024-03-01,REG,,38.48,,
IND-327,R04,2024-06-01,REG,,41.0,,
IND-327,R06,2023-01-01,REG,10.3,,,
IND-327,R06,2023-03-01,REG,,10.7,,
IND-327,R06,2023-06-01,REG,,12.66,,
IND-327,R06,2023-09-01,REG,,15.85,,
IND-327,R06,2023-12-01,REG,,20.87,,
IND-327,R06,2024-03-01,REG,,21.59,,
IND-327,R06,2024-06-01,REG,,21.99,,
IND-327,R11,2023-01-01,REG,22.81,,,
IND-327,R11,2023-03-01,REG,,23.69,,
IND-327,R11,2023-06-01,REG,,28.04,,
IND-327,R11,2023-09-01,REG,,31.21,,
IND-327,R11,2023-12-01,REG,,33.1,,
IND-327,R11,2024-03-01,REG,,34.7,,
IND-327,R11,2024-06-01,REG,,35.2,,
IND-327,R24,2023-01-01,REG,29.3,,,
IND-327,R24,2023-03-01,REG,,30.43,,
IND-327,R24,2023-06-01,REG,,36.01,,
IND-327,R24,2023-09-01,REG,,42.81,,
IND-327,R24,2023-12-01,REG,,44.13,,
IND-327,R24,2024-03-01,REG,,47.78,,
IND-327,R24,2024-06-01,REG,,49.34,,
IND-327,R27,2023-01-01,REG,26.19,,,
IND-327,R27,2023-03-01,REG,,27.2,,
IND-327,R27,2023-06-01,REG,,32.19,,
IND-327,R27,2023-09-01,REG,,38.9,,
IND-327,R27,2023-12-01,REG,,40.74,,
IND-327,R27,2024-03-01,REG,,42.65,,
IND-327,R27,2024-06-01,REG,,42.62,,
IND-327,R28,2023-01-01,REG,29.99,,,
IND-327,R28,2023-03-01,REG,,31.14,,
IND-327,R28,2023-06-01,REG,,36.86,,
IND-327,R28,2023-09-01,REG,,42.29,,
IND-327,R28,2023-12-01,REG,,47.84,,
IND-327,R28,2024-03-01,REG,,51.38,,
IND-327,R28,2024-06-01,REG,,53.09,,
IND-327,R32,2023-01-01,REG,32.48,,,
IND-327,R32,2023-03-01,REG,,33.73,,
IND-327,R32,2023-06-01,REG,,39.92,,
IND-327,R32,2023-09-01,REG,,44.72,,
IND-327,R32,2023-12-01,REG,,47.66,,
IND-327,R32,2024-03-01,REG,,49.27,,
IND-327,R32,2024-06-01,REG,,49.47,,
IND-327,R44,2023-01-01,REG,26.97,,,
IND-327,R44,2023-03-01,REG,,28.01,,
IND-327,R44,2023-06-01,REG,,33.15,,
IND-327,R44,2023-09-01,REG,,36.62,,
IND-327,R44,2023-12-01,REG,,40.32,,
IND-327,R44,2024-03-01,REG,,41.82,,
IND-327,R44,2024-06-01,REG,,42.64,,
IND-327,R52,2023-01-01,REG,32.63,,,
IND-327,R52,2023-03-01,REG,,33.88,,
IND-327,R52,2023-06-01,REG,,40.1,,
IND-327,R52,2023-09-01,REG,,44.11,,
IND-327,R52,2023-12-01,REG,,45.84,,
IND-327,R52,2024-03-01,REG,,48.55,,
IND-327,R52,2024-06-01,REG,,49.14,,
IND-327,R53,2023-01-01,REG,27.96,,,
IND-327,R53,2023-03-01,REG,,29.04,,
IND-327,R53,2023-06-01,REG,,34.36,,
IND-327,R53,2023-09-01,REG,,36.43,,
IND-327,R53,2023-12-01,REG,,38.73,,
IND-327,R53,2024-03-01,REG,,39.82,,
IND-327,R53,2024-06-01,REG,,41.54,,
IND-327,R75,2023-01-01,REG,25.83,,,
IND-327,R75,2023-03-01,REG,,26.82,,
IND-327,R75,2023-06-01,REG,,31.75,,
IND-327,R75,2023-09-01,REG,,39.64,,
IND-327,R75,2023-12-01,REG,,41.05,,
IND-327,R75,2024-03-01,REG,,42.73,,
IND-327,R75,2024-06-01,REG,,43.89,,
IND-327,R76,2023-01-01,REG,24.53,,,
IND-327,R76,2023-03-01,REG,,25.47,,
IND-327,R76,2023-06-01,REG,,30.15,,
IND-327,R76,2023-09-01,REG,,34.72,,
IND-327,R76,2023-12-01,REG,,35.61,,
IND-327,R76,2024-03-01,REG,,36.74,,
