indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-312,D01,2022-09-01,DEPT,94.42,94.44,,
IND-312,D01,2023-06-01,DEPT,,95.55,,20.25
IND-312,D01,2026-12-01,DEPT,,,100.0,
IND-312,D02,2022-09-01,DEPT,95.3,95.83,,
IND-312,D02,2023-06-01,DEPT,,95.93,,13.4
IND-312,D02,2026-12-01,DEPT,,,100.0,
IND-312,D03,2022-09-01,DEPT,95.74,95.07,,
IND-312,D03,2023-06-01,DEPT,,95.71,,0.0
IND-312,D03,2026-12-01,DEPT,,,100.0,
IND-312,D04,2022-09-01,DEPT,93.23,93.72,,
IND-312,D04,2023-06-01,DEPT,,92.42,,0.0
IND-312,D04,2026-12-01,DEPT,,,100.0,
IND-312,D05,2022-09-01,DEPT,95.22,95.32,,
IND-312,D05,2023-06-01,DEPT,,96.36,,23.85
IND-312,D05,2026-12-01,DEPT,,,100.0,
IND-312,D06,2022-09-01,DEPT,95.42,95.24,,
IND-312,D06,2023-06-01,DEPT,,95.9,,10.48
IND-312,D06,2026-12-01,DEPT,,,100.0,
IND-312,D07,2022-09-01,DEPT,93.78,93.68,,
IND-312,D07,2023-06-01,DEPT,,93.89,,1.77
IND-312,D07,2026-12-01,DEPT,,,100.0,
IND-312,D08,2022-09-01,DEPT,94.55,94.76,,
IND-312,D08,2023-06-01,DEPT,,95.37,,15.05
IND-312,D08,2026-12-01,DEPT,,,100.0,
IND-312,D09,2022-09-01,DEPT,94.94,94.79,,
IND-312,D09,2023-06-01,DEPT,,94.64,,0.0
IND-312,D09,2026-12-01,DEPT,,,100.0,
IND-312,D10,2022-09-01,DEPT,95.33,95.23,,
IND-312,D10,2023-06-01,DEPT,,94.94,,0.0
IND-312,D10,2026-12-01,DEPT,,,100.0,
IND-312,D11,2022-09-01,DEPT,93.72,93.87,,
IND-312,D11,2023-06-01,DEPT,,93.88,,2.55
IND-312,D11,2026-12-01,DEPT,,,100.0,
IND-312,D12,2022-09-01,DEPT,93.14,93.11,,
IND-312,D12,2023-06-01,DEPT,,93.63,,7.14
