indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-632,D01,2023-03-01,DEPT,,59.0,,
IND-632,D01,2023-09-01,DEPT,,244.0,,
IND-632,D01,2023-12-01,DEPT,,296.0,,
IND-632,D01,2024-04-01,DEPT,,410.0,,
IND-632,D01,2024-06-01,DEPT,,461.0,,
IND-632,D01,2024-12-01,DEPT,,698.0,,
IND-632,D01,2025-06-01,DEPT,,923.0,,
IND-632,D01,2025-09-01,DEPT,,923.0,,
IND-632,D01,2025-12-01,DEPT,,1010.0,,
IND-632,D01,2026-03-01,DEPT,,1125.0,,80.41
IND-632,D02,2023-03-01,DEPT,,63.0,,
IND-632,D02,2023-09-01,DEPT,,184.0,,
IND-632,D02,2023-12-01,DEPT,,257.0,,
IND-632,D02,2024-04-01,DEPT,,370.0,,
IND-632,D02,2024-06-01,DEPT,,424.0,,
IND-632,D02,2024-12-01,DEPT,,732.0,,
IND-632,D02,2025-06-01,DEPT,,1100.0,,
IND-632,D02,2025-09-01,DEPT,,1100.0,,
IND-632,D02,2025-12-01,DEPT,,1203.0,,
IND-632,D02,2026-03-01,DEPT,,1292.0,,91.05
IND-632,D03,2023-03-01,DEPT,,24.0,,
IND-632,D03,2023-09-01,DEPT,,116.0,,
IND-632,D03,2023-12-01,DEPT,,156.0,,
IND-632,D03,2024-04-01,DEPT,,230.0,,
IND-632,D03,2024-06-01,DEPT,,266.0,,
IND-632,D03,2024-12-01,DEPT,,373.0,,
IND-632,D03,2025-06-01,DEPT,,518.0,,
IND-632,D03,2025-09-01,DEPT,,518.0,,
IND-632,D03,2025-12-01,DEPT,,572.0,,
IND-632,D03,2026-03-01,DEPT,,623.0,,84.53
IND-632,D04,2023-03-01,DEPT,,27.0,,
IND-632,D04,2023-09-01,DEPT,,78.0,,
IND-632,D04,2023-12-01,DEPT,,104.0,,
IND-632,D04,2024-04-01,DEPT,,135.0,,
IND-632,D04,2024-06-01,DEPT,,155.0,,
IND-632,D04,2024-12-01,DEPT,,226.0,,
IND-632,D04,2025-06-01,DEPT,,295.0,,
IND-632,D04,2025-09-01,DEPT,,295.0,,
IND-632,D04,2025-12-01,DEPT,,401.0,,
IND-632,D04,2026-03-01,DEPT,,426.0,,97.04
IND-632,D05,2023-03-01,DEPT,,7.0,,
IND-632,D05,2023-09-01,DEPT,,30.0,,
IND-632,D05,2023-12-01,DEPT,,41.0,,
IND-632,D05,2024-04-01,DEPT,,54.0,,
IND-632,D05,2024-06-01,DEPT,,64.0,,
IND-632,D05,2024-12-01,DEPT,,115.0,,
IND-632,D05,2025-06-01,DEPT,,187.0,,
IND-632,D05,2025-09-01,DEPT,,187.0,,
IND-632,D05,2025-12-01,DEPT,,224.0,,
IND-632,D05,2026-03-01,DEPT,,263.0,,100.0
IND-632,D06,2023-03-01,DEPT,,109.0,,
IND-632,D06,2023-09-01,DEPT,,354.0,,
IND-632,D06,2023-12-01,DEPT,,452.0,,
IND-632,D06,2024-04-01,DEPT,,590.0,,
IND-632,D06,2024-06-01,DEPT,,674.0,,
IND-632,D06,2024-12-01,DEPT,,1026.0,,
IND-632,D06,2025-06-01,DEPT,,1436.0,,
IND-632,D06,2025-09-01,DEPT,,1436.0,,
IND-632,D06,2025-12-01,DEPT,,1604.0,,
IND-632,D06,2026-03-01,DEPT,,1702.0,,81.63
IND-632,D07,2023-03-01,DEPT,,34.0,,
IND-632,D07,2023-09-01,DEPT,,163.0,,
IND-632,D07,2023-12-01,DEPT,,245.0,,
IND-632,D07,2024-04-01,DEPT,,309.0,,
IND-632,D07,2024-06-01,DEPT,,342.0,,
IND-632,D07,2024-12-01,DEPT,,474.0,,
IND-632,D07,2025-06-01,DEPT,,619.0,,
IND-632,D07,2025-09-01,DEPT,,619.0,,
IND-632,D07,2025-12-01,DEPT,,664.0,,
IND-632,D07,2026-03-01,DEPT,,711.0,,73.22
IND-632,D08,2023-03-01,DEPT,,14.0,,
IND-632,D08,2023-09-01,DEPT,,70.0,,
IND-632,D08,2023-12-01,DEPT,,89.0,,
IND-632,D08,2024-04-01,DEPT,,129.0,,
IND-632,D08,2024-06-01,DEPT,,148.0,,
IND-632,D08,2024-12-01,DEPT,,245.0,,
IND-632,D08,2025-06-01,DEPT,,334.0,,
IND-632,D08,2025-09-01,DEPT,,334.0,,
IND-632,D08,2025-12-01,DEPT,,362.0,,
IND-632,D08,2026-03-01,DEPT,,401.0,,81.34
IND-632,D09,2023-03-01,DEPT,,24.0,,
IND-632,D09,2023-09-01,DEPT,,91.0,,
IND-632,D09,2023-12-01,DEPT,,130.0,,
IND-632,D09,2024-04-01,DEPT,,160.0,,
IND-632,D09,2024-06-01,DEPT,,177.0,,
IND-632,D09,2024-12-01,DEPT,,260.0,,
IND-632,D09,2025-06-01,DEPT,,339.0,,
IND-632,D09,2025-09-01,DEPT,,339.0,,
IND-632,D09,2025-12-01,DEPT,,361.0,,
IND-632,D09,2026-03-01,DEPT,,396.0,,73.74
IND-632,D10,2023-03-01,DEPT,,30.0,,
IND-632,D10,2023-09-01,DEPT,,91.0,,
IND-632,D10,2023-12-01,DEPT,,139.0,,
IND-632,D10,2024-04-01,DEPT,,180.0,,
IND-632,D10,2024-06-01,DEPT,,197.0,,
IND-632,D10,2024-12-01,DEPT,,298.0,,
IND-632,D10,2025-06-01,DEPT,,483.0,,
IND-632,D10,2025-09-01,DEPT,,483.0,,
IND-632,D10,2025-12-01,DEPT,,524.0,,
IND-632,D10,2026-03-01,DEPT,,570.0,,90.62
IND-632,D11,2023-03-01,DEPT,,20.0,,
IND-632,D11,2023-09-01,DEPT,,126.0,,
IND-632,D11,2023-12-01,DEPT,,183.0,,
IND-632,D11,2024-04-01,DEPT,,234.0,,
IND-632,D11,2024-06-01,DEPT,,269.0,,
IND-632,D11,2024-12-01,DEPT,,408.0,,
IND-632,D11,2025-06-01,DEPT,,536.0,,
IND-632,D11,2025-09-01,DEPT,,536.0,,
IND-632,D11,2025-12-01,DEPT,,575.0,,
IND-632,D11,2026-03-01,DEPT,,622.0,,75.76
IND-632,D12,2023-03-01,DEPT,,26.0,,
IND-632,D12,2023-09-01,DEPT,,95.0,,
IND-632,D12,2023-12-01,DEPT,,135.0,,
IND-632,D12,2024-04-01,DEPT,,163.0,,
IND-632,D12,2024-06-01,DEPT,,190.0,,
IND-632,D12,2024-12-01,DEPT,,283.0,,
IND-632,D12,2025-06-01,DEPT,,450.0,,
IND-632,D12,2025-09-01,DEPT,,450.0,,
IND-632,D12,2025-12-01,DEPT,,495.0,,
IND-632,D12,2026-03-01,DEPT,,531.0,,92.83
IND-632,D13,2023-03-01,DEPT,,427.0,,
IND-632,D13,2023-09-01,DEPT,,1063.0,,
IND-632,D13,2023-12-01,DEPT,,1283.0,,
IND-632,D13,2024-04-01,DEPT,,1581.0,,
IND-632,D13,2024-06-01,DEPT,,1828.0,,
IND-632,D13,2024-12-01,DEPT,,2297.0,,
IND-632,D13,2025-06-01,DEPT,,2991.0,,
IND-632,D13,2025-09-01,DEPT,,2991.0,,
IND-632,D13,2025-12-01,DEPT,,3247.0,,
IND-632,D13,2026-03-01,DEPT,,3428.0,,66.11
IND-632,D14,2023-03-01,DEPT,,195.0,,
IND-632,D14,2023-09-01,DEPT,,677.0,,
IND-632,D14,2023-12-01,DEPT,,819.0,,
IND-632,D14,2024-04-01,DEPT,,1082.0,,
IND-632,D14,2024-06-01,DEPT,,1180.0,,
IND-632,D14,2024-12-01,DEPT,,1542.0,,
IND-632,D14,2025-06-01,DEPT,,2015.0,,
IND-632,D14,2025-09-01,DEPT,,2015.0,,
IND-632,D14,2025-12-01,DEPT,,2152.0,,
IND-632,D14,2026-03-01,DEPT,,2275.0,,74.59
IND-632,D15,2023-03-01,DEPT,,10.0,,
IND-632,D15,2023-09-01,DEPT,,57.0,,
IND-632,D15,2023-12-01,DEPT,,72.0,,
IND-632,D15,2024-04-01,DEPT,,89.0,,
IND-632,D15,2024-06-01,DEPT,,100.0,,
